59.0	ASM	-31.999061473486627	-28.96855936180197	62.08962928202722
60.0	ASM	-29.851224944320712	-38.19153674832962	64.85924276169266
61.0	ASM	-23.64131551901336	-10.659815005138746	64.94141829393628
62.0	ASM	-19.37704918032787	-24.172131147540984	66.6311475409836
63.0	ASM	-8.50832562442183	-41.82423681776133	70.27798334875115
64.0	ASM	-4.184026499815974	-25.66728008833272	68.74825174825175
65.0	ASM	-14.17156862745098	-11.05718954248366	72.23257080610021
66.0	ASM	-18.384720951509607	-31.0128087831656	68.73101555352241
67.0	ASM	-19.088178294573645	-40.03875968992248	71.7562984496124
68.0	ASM	-11.675555555555556	-26.89666666666667	73.19333333333333
69.0	DAN	-45.00068306010929	-42.37909836065574	-21.38285519125683
70.0	DAN	-48.79492063492064	-55.7415873015873	-15.395343915343917
71.0	DAN	-55.005638249887234	-61.76657645466848	-0.5852503382949933
72.0	DAN	-47.85795454545455	-65.36576704545455	14.974431818181818
73.0	DAN	-26.287528005974607	-70.05675877520538	30.682598954443616
74.0	DAN	-54.84543610547667	-31.463286004056798	44.573630831643
75.0	DAN	-22.846938775510203	-65.5092322643343	46.469873663751216
76.0	DAN	-46.19729563614013	-29.272280270436383	43.86662569145667
77.0	DAN	-33.164015904572565	-46.41252485089464	40.80666003976143
78.0	DAN	-28.616970658207773	-57.996034892942106	50.20380650277558
79.0	DAN	-38.921949115998274	-37.361362656317375	49.36308753773178
80.0	DAN	-35.912034208918755	-51.69761759315821	55.81124007330482
81.0	DAN	-14.803827751196172	-71.23987240829346	56.962360446570976
82.0	DAN	-28.336923997606224	-61.23099940155596	62.184320766008376
83.0	DAN	-7.519334532374101	-58.706384892086334	63.21582733812949
84.0	DAN	-19.732612612612613	-56.623783783783786	65.97045045045046
85.0	DAN	-13.031973539140022	-50.439911797133405	71.89084895259096
86.0	DAN	-40.40622505985635	-2.511173184357542	51.45889864325618
87.0	DAN	-25.602037351443123	-0.5256366723259762	55.18098471986418
88.0	DAN	-29.852660300136424	-8.121418826739427	51.60845839017736
89.0	DAN	-21.24304216037476	5.086800771562414	64.1317167263709
90.0	DAN	-49.35580828594639	6.071080422420796	25.749390739236397
91.0	DAN	-50.00184928340269	2.6532593619972262	38.03328710124827
92.0	SAL	-54.64805154955508	-32.05032218471924	22.26756673826327
93.0	SAL	-58.00802496656264	-44.14935354436023	27.271065537226928
94.0	SAL	-61.204460966542754	-23.07806691449814	32.80235439900867
95.0	SAL	-61.22463465553236	-36.13862212943633	33.18872651356994
96.0	SAL	-56.41563360881543	-53.77617079889807	10.071280991735538
97.0	SAL	-44.09183202584218	5.334102445777573	-16.26488232579603
98.0	SAL	-38.68285562632696	1.7608811040339702	-4.61411889596603
99.0	SAL	-32.832612723903644	24.47869054972205	-0.7399629400864731
100.0	SAL	-39.78992497320471	-14.478027867095392	-1.7186495176848875
101.0	SAL	-33.09834420471651	19.23682890115404	8.118414450577019
102.0	SAL	-36.475935828877006	4.508912655971479	10.65686274509804
103.0	SAL	-43.47323506594259	11.793638479441428	2.256788207913111
104.0	SAL	-50.438515081206496	1.3508120649651971	4.523433874709977
